claim_number,age_of_driver,gender,marital_status,safety_rating,annual_income,high_education,address_change,property_status,zip_code,claim_date,claim_day_of_week,accident_site,past_num_of_claims,witness_present,liab_prct,channel,police_report,age_of_vehicle,vehicle_category,vehicle_price,vehicle_color,total_claim,injury_claim,policy deductible,annual premium,days open,form defects,fraud reported
CLM2632,33,M,0,79,110374.0,0,1,Rent,32597,2023-10-23,Monday,Highway,3,1,85,Broker,1,7,Compact,34493.0,White,32852.0,13317.0,500,1315.0,42,10,N
CLM2633,23,M,1,47,55521.0,0,1,Own,16505,2023-12-22,Friday,Parking Lot,1,1,77,Online,1,9,Compact,23409.0,Blue,20517.0,10349.0,2000,625.0,96,0,N
CLM2634,22,F,1,52,70756.0,0,1,Rent,93822,2023-05-08,Monday,Local,0,0,96,Phone,1,11,Large,23733.0,Blue,41696.0,8961.0,500,2486.0,13,11,N
CLM2635,35,M,0,88,134658.0,1,0,Rent,86400,2022-04-07,Thursday,Parking Lot,2,1,35,Broker,0,0,Medium,73897.0,Silver,14707.0,6274.0,1500,859.0,91,11,Y
CLM2636,43,F,1,15,132479.0,0,0,Rent,59573,2022-12-02,Friday,Parking Lot,0,0,21,Online,1,8,Large,52820.0,Blue,4147.0,2199.0,2000,1221.0,2,5,N
CLM2637,73,F,0,73,99882.0,0,1,Own,49883,2023-11-03,Friday,Highway,3,0,8,Phone,0,7,Large,78072.0,Black,21432.0,4583.0,500,976.0,36,7,N
CLM2638,39,M,1,53,91473.0,0,0,Own,60734,2023-12-31,Sunday,Highway,2,1,90,Broker,0,12,Medium,48346.0,Black,26106.0,3420.0,2000,1608.0,35,9,N
CLM2639,24,F,1,42,134305.0,1,1,Own,92392,2022-05-18,Wednesday,Parking Lot,5,1,43,Broker,0,5,Compact,30178.0,Red,34954.0,6860.0,2000,2264.0,35,4,N
CLM2640,71,F,0,96,27038.0,0,0,Own,18048,2023-09-11,Monday,Local,1,1,79,Online,0,11,Large,62541.0,Silver,46471.0,16878.0,2000,1437.0,23,13,Y
CLM2641,76,F,1,29,44791.0,0,0,Rent,11649,2022-06-10,Friday,Highway,1,0,21,Online,0,12,Medium,46121.0,Red,21521.0,7711.0,1500,1853.0,51,5,N
CLM2642,62,F,0,95,138903.0,0,1,Own,84826,2023-11-05,Sunday,Highway,4,0,12,Broker,0,5,Compact,53024.0,White,34556.0,5535.0,500,2360.0,86,6,Y
CLM2643,69,F,0,24,58036.0,1,1,Rent,54549,2022-05-28,Saturday,Local,3,1,39,Online,1,8,Large,51257.0,Red,48899.0,17527.0,500,1107.0,75,7,Y
CLM2644,52,M,0,82,82232.0,0,1,Rent,15474,2023-10-21,Saturday,Local,0,1,30,Phone,1,0,Large,10622.0,Red,32830.0,4287.0,1500,1149.0,8,9,N
CLM2645,51,F,1,20,109037.0,1,0,Rent,69207,2022-08-31,Wednesday,Highway,0,1,47,Phone,1,8,Medium,75423.0,White,20374.0,9270.0,1500,721.0,69,2,N
CLM2646,78,F,0,70,120874.0,0,1,Own,16309,2023-12-09,Saturday,Local,2,1,86,Online,0,0,Large,21090.0,Black,24808.0,5750.0,500,2912.0,97,3,N
CLM2647,33,F,1,5,130648.0,1,0,Rent,34520,2023-09-17,Sunday,Local,4,0,22,Broker,1,3,Compact,55555.0,Blue,17257.0,4469.0,2000,909.0,7,3,N
CLM2648,81,M,1,37,54819.0,0,0,Rent,95621,2022-01-23,Sunday,Parking Lot,0,1,89,Online,0,11,Compact,29318.0,Silver,16451.0,2863.0,1500,1678.0,51,2,N
CLM2649,40,M,0,10,81472.0,0,1,Rent,80904,2022-02-19,Saturday,Parking Lot,1,0,23,Phone,1,2,Compact,59822.0,White,4608.0,1598.0,1500,1518.0,25,10,Y
CLM2650,50,F,1,20,62346.0,1,1,Rent,15230,2022-05-01,Sunday,Local,2,1,10,Broker,1,10,Large,56315.0,Silver,31134.0,14952.0,1500,731.0,77,1,N
CLM2651,38,M,1,30,26066.0,1,0,Rent,93576,2023-09-28,Thursday,Parking Lot,0,0,7,Phone,0,9,Medium,27604.0,Black,27564.0,15583.0,1500,2877.0,63,13,N
CLM2652,63,F,1,68,45692.0,1,0,Rent,68420,2023-05-11,Thursday,Local,3,1,93,Broker,0,0,Compact,11393.0,Black,34488.0,8545.0,500,766.0,25,10,Y
CLM2653,44,F,1,84,25305.0,0,1,Own,71276,2023-10-13,Friday,Parking Lot,2,1,91,Broker,0,6,Compact,20316.0,White,17217.0,6702.0,500,2814.0,14,11,N
CLM2654,58,F,0,3,29144.0,0,0,Own,48459,2022-01-22,Saturday,Local,5,0,3,Phone,1,7,Large,74741.0,Blue,4641.0,932.0,1500,1995.0,58,13,Y
CLM2655,79,M,1,69,140910.0,1,1,Rent,45411,2022-06-21,Tuesday,Local,3,0,60,Broker,0,4,Compact,31238.0,White,40091.0,17387.0,500,950.0,93,7,N
CLM2656,27,F,1,70,136042.0,1,1,Rent,64979,2023-03-09,Thursday,Highway,1,0,34,Online,0,1,Medium,69551.0,White,37855.0,17334.0,500,2248.0,48,10,N
CLM2657,82,M,1,23,107694.0,0,0,Own,31747,2023-12-25,Monday,Highway,2,1,13,Phone,1,8,Large,16282.0,Blue,34831.0,18215.0,2000,1556.0,43,4,N
CLM2658,62,M,1,82,57488.0,1,1,Own,77505,2023-08-30,Wednesday,Parking Lot,0,1,5,Broker,0,11,Compact,6374.0,Silver,22826.0,12686.0,1500,852.0,59,12,N
CLM2659,54,F,0,81,83572.0,1,1,Rent,26631,2023-03-08,Wednesday,Local,3,0,12,Broker,0,3,Compact,54630.0,Blue,20144.0,7381.0,1500,2344.0,24,8,N
CLM2660,46,M,0,60,97735.0,1,0,Own,21569,2023-01-02,Monday,Local,3,0,78,Online,0,12,Compact,26649.0,Black,19195.0,5014.0,1000,2927.0,40,0,N
CLM2661,43,F,1,30,61274.0,1,0,Rent,48718,2023-09-02,Saturday,Local,2,0,61,Online,0,13,Compact,16537.0,Silver,31401.0,4637.0,1000,2809.0,70,10,N
CLM2662,73,F,1,55,83444.0,1,0,Own,18360,2022-12-09,Friday,Parking Lot,5,1,22,Online,0,11,Medium,44587.0,Silver,45550.0,27097.625,2000,903.0,5,1,N
CLM2663,50,M,0,80,143938.0,0,1,Rent,84861,2022-11-17,Thursday,Local,4,0,71,Phone,1,6,Compact,25264.0,White,20121.0,2646.0,1500,2139.0,30,5,Y
CLM2664,63,M,1,9,64133.0,0,0,Own,54867,2022-10-20,Thursday,Parking Lot,4,1,12,Broker,0,8,Compact,71220.0,Blue,28164.0,10419.0,1500,2175.0,66,13,N
CLM2665,33,F,1,89,42412.0,1,0,Rent,45862,2023-12-03,Sunday,Local,5,0,30,Broker,0,4,Compact,38655.0,Blue,45688.0,20876.0,1000,2724.0,67,9,N
CLM2666,55,M,0,23,125812.0,0,0,Own,95916,2023-07-11,Tuesday,Local,5,1,38,Online,0,4,Compact,38485.0,Black,37433.0,15738.0,500,2951.0,77,3,N
CLM2667,52,M,0,9,105799.0,0,0,Rent,94856,2023-01-02,Monday,Local,3,1,5,Phone,0,7,Medium,56965.0,White,2237.0,704.0,2000,1245.0,73,6,N
CLM2668,55,F,1,98,116529.0,0,1,Rent,88347,2022-08-07,Sunday,Highway,0,1,14,Online,1,14,Large,54615.0,Black,6760.0,1275.0,500,1919.0,28,6,N
CLM2669,77,M,1,32,24793.0,1,0,Own,60528,2022-08-27,Saturday,Highway,2,0,28,Broker,1,8,Large,31998.0,Black,4468.0,756.0,1000,2694.0,58,3,Y
CLM2670,20,M,0,90,72136.0,1,0,Own,38962,2022-12-15,Thursday,Highway,0,1,92,Phone,0,11,Medium,71786.0,White,14264.0,7033.0,500,2290.0,50,3,N
CLM2671,47,F,0,73,23816.0,0,0,Rent,45916,2023-09-25,Monday,Highway,5,1,53,Broker,1,6,Medium,70364.0,Red,14157.0,2446.0,1500,2982.0,28,8,Y
CLM2672,38,F,0,89,140474.0,1,1,Rent,89386,2023-08-12,Saturday,Local,1,1,28,Broker,0,6,Large,39422.0,White,33731.0,7221.0,2000,2099.0,48,5,N
CLM2673,45,F,0,24,96000.0,1,0,Rent,58514,2022-09-13,Tuesday,Parking Lot,4,0,95,Phone,0,3,Compact,53960.0,Black,14708.0,4071.0,1500,848.0,73,6,N
CLM2674,19,M,1,34,55377.0,1,1,Rent,35734,2022-05-26,Thursday,Parking Lot,2,1,7,Online,0,6,Compact,33875.0,Red,24226.0,4985.0,1000,1487.0,68,6,N
CLM2675,19,M,1,24,87262.0,0,0,Own,69633,2023-10-28,Saturday,Highway,3,0,31,Broker,0,8,Compact,63602.0,Blue,14764.0,5609.0,2000,2000.0,33,7,Y
CLM2676,55,M,0,12,41663.0,1,1,Own,15951,2022-10-17,Monday,Parking Lot,1,0,7,Phone,0,1,Large,28060.0,Silver,2020.0,719.0,500,2793.0,67,10,Y
CLM2677,52,M,0,84,68298.0,1,0,Rent,29565,2022-01-10,Monday,Parking Lot,1,1,19,Broker,1,0,Medium,57485.0,White,20124.0,2584.0,2000,1305.0,33,2,N
CLM2678,52,M,0,80,73804.0,0,0,Rent,36261,2023-05-06,Saturday,Local,3,1,16,Broker,0,4,Medium,25180.0,Red,47335.0,12845.0,1000,1947.0,30,9,Y
CLM2679,36,M,0,42,140823.0,1,1,Own,42161,2023-10-24,Tuesday,Highway,3,0,90,Phone,0,5,Large,65361.0,Silver,9300.0,1326.0,1500,565.0,10,9,N
CLM2680,67,F,0,18,98346.0,0,0,Own,83524,2022-11-02,Wednesday,Highway,3,1,96,Phone,1,3,Large,14533.0,White,48576.0,23282.0,1500,2414.0,90,12,Y
CLM2681,61,F,1,46,80188.0,0,1,Rent,56576,2023-04-17,Monday,Highway,2,0,14,Broker,1,5,Medium,14515.0,Red,21193.0,3223.0,1500,2924.0,57,4,N
CLM2682,55,M,1,18,65594.0,0,1,Rent,10016,2023-07-29,Saturday,Local,2,0,63,Phone,1,6,Medium,19450.0,Black,2473.0,919.0,1000,1568.0,88,7,N
CLM2683,66,F,1,10,21946.0,0,1,Own,31943,2023-09-09,Saturday,Local,4,1,77,Phone,1,12,Compact,79712.0,Black,30866.0,17846.0,1500,660.0,27,7,N
CLM2684,62,M,0,46,141625.0,1,0,Rent,95061,2022-01-06,Thursday,Local,3,0,66,Broker,0,12,Compact,72581.0,Silver,26336.0,4320.0,1000,2288.0,40,4,N
CLM2685,34,M,1,10,147852.0,0,0,Rent,46516,2023-02-02,Thursday,Local,2,0,24,Broker,0,14,Medium,66240.0,Silver,42798.0,18141.0,1500,2461.0,42,3,N
CLM2686,20,F,0,91,116878.0,1,0,Rent,69481,2023-01-20,Friday,Parking Lot,2,0,100,Online,1,6,Compact,74131.0,Blue,2267.0,473.0,1500,1705.0,67,9,N
CLM2687,49,M,0,46,87762.0,1,1,Own,14388,2023-01-10,Tuesday,Local,2,1,53,Online,0,1,Medium,77852.0,Blue,3843.0,1721.0,1500,675.0,28,5,N
CLM2688,18,M,0,96,123283.0,0,0,Own,59577,2022-12-20,Tuesday,Parking Lot,5,0,69,Broker,1,11,Medium,34698.0,Blue,30150.0,17880.0,1000,543.0,27,2,N
CLM2689,49,M,0,100,113580.0,0,0,Own,38842,2022-05-28,Saturday,Highway,2,0,1,Broker,1,3,Medium,45794.0,Silver,42787.0,21490.0,500,2131.0,17,0,Y
CLM2690,22,F,0,13,128773.0,1,1,Rent,51119,2022-10-21,Friday,Local,0,1,16,Broker,0,9,Medium,79279.0,White,8391.0,3719.0,1500,1890.0,95,2,N
CLM2691,69,F,0,93,139952.0,1,1,Rent,72740,2022-03-01,Tuesday,Highway,1,0,74,Broker,1,6,Compact,78396.0,Blue,14425.0,2166.0,2000,835.0,63,8,N
CLM2692,76,F,1,65,74869.0,0,1,Rent,82024,2022-04-08,Friday,Parking Lot,3,1,47,Online,1,8,Large,67323.0,Red,25718.0,6802.0,1500,2728.0,45,4,N
CLM2693,51,M,1,39,35941.0,0,0,Rent,78971,2023-12-09,Saturday,Parking Lot,4,0,39,Broker,0,5,Medium,12444.0,Red,26755.0,15387.0,1000,2747.0,19,4,N
CLM2694,75,M,0,93,81971.0,0,0,Own,56059,2023-09-20,Wednesday,Local,3,0,92,Broker,1,7,Compact,42202.0,Blue,28700.0,7399.0,1500,2376.0,82,8,Y
CLM2695,42,M,0,35,99944.0,1,1,Own,50785,2023-10-15,Sunday,Highway,5,1,8,Online,1,3,Compact,75561.0,Red,38126.0,14796.0,1500,2073.0,75,10,N
CLM2696,24,M,0,46,125274.0,0,0,Own,19593,2023-02-16,Thursday,Highway,2,0,13,Phone,1,1,Large,16036.0,White,29561.0,7389.0,1000,2592.0,24,7,N
CLM2697,70,M,0,46,118591.0,0,1,Own,77852,2022-03-03,Thursday,Parking Lot,5,0,73,Online,1,6,Compact,32204.0,Blue,2265.0,678.0,2000,2901.0,28,7,N
CLM2698,84,M,0,30,53379.0,0,1,Own,74102,2023-03-28,Tuesday,Local,0,0,16,Phone,0,0,Medium,64469.0,Black,31253.0,4504.0,500,516.0,47,13,N
CLM2699,45,F,0,46,50632.0,1,0,Own,48493,2022-08-13,Saturday,Highway,0,1,35,Phone,1,10,Compact,30939.0,Red,47880.0,12291.0,2000,990.0,19,4,N
CLM2700,84,M,0,15,50158.0,0,0,Rent,98992,2022-10-25,Tuesday,Parking Lot,5,0,64,Broker,1,14,Large,30390.0,White,46858.0,26564.0,1500,1961.0,76,2,N
CLM2701,31,M,1,19,56735.0,0,1,Rent,76358,2022-08-10,Wednesday,Highway,0,0,97,Phone,1,7,Compact,41656.0,White,30665.0,7235.0,500,1704.0,71,5,N
CLM2702,25,M,0,16,89529.0,0,0,Own,28982,2023-10-05,Thursday,Parking Lot,0,0,9,Broker,0,2,Large,35173.0,Black,38525.0,10821.0,2000,2054.0,62,1,N
CLM2703,30,M,1,17,96687.0,1,0,Rent,61570,2023-01-10,Tuesday,Local,3,1,83,Phone,0,8,Medium,20151.0,White,11330.0,5870.0,2000,2651.0,98,6,N
CLM2704,63,F,0,93,23709.0,0,0,Rent,34110,2022-08-02,Tuesday,Highway,3,0,52,Online,0,8,Large,32394.0,Blue,11316.0,1896.0,2000,2908.0,18,4,N
CLM2705,72,F,0,53,140788.0,1,0,Rent,61747,2022-07-06,Wednesday,Parking Lot,1,1,51,Online,0,7,Medium,60387.0,Silver,26226.0,5100.0,1500,2255.0,99,11,N
CLM2706,64,F,0,68,148798.0,0,0,Rent,35931,2022-09-21,Wednesday,Local,0,1,60,Online,1,11,Medium,54954.0,Red,26276.0,4523.0,1000,2509.0,55,1,N
CLM2707,21,F,0,18,76558.0,0,1,Rent,47487,2023-08-04,Friday,Highway,0,1,54,Online,0,6,Large,9758.0,Silver,46806.0,18425.0,1000,1918.0,75,1,N
CLM2708,46,F,1,63,75604.0,0,1,Rent,47039,2022-08-16,Tuesday,Highway,2,0,85,Phone,1,1,Medium,39030.0,Red,6731.0,2773.0,1000,849.0,59,6,N
CLM2709,20,F,1,82,45960.0,1,0,Rent,20247,2022-03-28,Monday,Parking Lot,5,1,29,Phone,0,14,Medium,31038.0,White,28770.0,7248.0,2000,2705.0,46,9,Y
CLM2710,84,F,1,37,115321.0,1,1,Rent,69341,2022-10-23,Sunday,Local,1,1,72,Broker,0,13,Medium,73071.0,Blue,25721.0,13264.0,1500,2495.0,50,12,N
CLM2711,24,M,1,32,61280.0,1,0,Rent,99694,2023-07-30,Sunday,Local,5,1,76,Broker,1,12,Medium,28810.0,Blue,45124.0,8507.0,500,1032.0,62,2,N
CLM2712,30,F,1,80,107986.0,0,1,Rent,26303,2023-11-10,Friday,Local,2,0,93,Online,0,9,Medium,47707.0,Blue,15465.0,5632.0,2000,2558.0,1,0,N
CLM2713,47,M,1,36,49553.0,0,0,Own,18301,2023-03-13,Monday,Highway,0,1,33,Broker,1,11,Compact,53848.0,Red,3042.0,1073.0,2000,896.0,86,10,N
CLM2714,62,F,0,46,39668.0,0,0,Rent,50285,2022-01-19,Wednesday,Parking Lot,2,1,46,Phone,0,13,Compact,67970.0,White,30907.0,3923.0,1000,2770.0,51,2,N
CLM2715,39,M,1,72,101440.0,1,1,Own,37774,2022-12-31,Saturday,Parking Lot,3,1,43,Phone,0,6,Medium,47586.0,Silver,15864.0,4440.0,2000,2145.0,30,5,N
CLM2716,43,M,0,36,36318.0,0,1,Rent,62810,2023-12-12,Tuesday,Highway,3,0,24,Broker,0,12,Compact,66800.0,Silver,6406.0,2116.0,2000,2644.0,51,9,Y
CLM2717,38,F,0,57,47428.0,1,0,Own,68491,2023-09-05,Tuesday,Local,4,1,77,Phone,0,9,Medium,14926.0,Silver,45508.0,25622.0,1000,2225.0,72,6,N
CLM2718,36,F,1,76,88737.0,1,1,Own,74668,2023-03-01,Wednesday,Parking Lot,2,1,4,Online,0,8,Medium,71877.0,White,14981.0,1519.0,2000,2737.0,27,1,N
CLM2719,66,M,1,63,100483.0,0,0,Own,82053,2023-07-20,Thursday,Parking Lot,4,0,8,Phone,1,1,Medium,76521.0,White,40715.0,10766.0,500,2951.0,81,3,N
CLM2720,80,M,1,68,24509.0,1,1,Rent,12500,2022-07-17,Sunday,Highway,2,0,48,Phone,1,9,Large,59551.0,Silver,17683.0,6661.0,2000,2406.0,54,3,Y
CLM2721,55,F,1,45,71025.0,0,1,Own,98022,2023-11-18,Saturday,Local,4,0,50,Broker,0,8,Large,47732.0,Silver,12055.0,1394.0,2000,1125.0,22,2,N
CLM2722,22,F,0,62,42360.0,1,1,Own,97941,2023-11-24,Friday,Highway,0,0,94,Broker,0,0,Large,48322.0,Black,21704.0,8625.0,1000,2417.0,48,4,N
CLM2723,44,F,1,89,27322.0,0,1,Rent,45911,2023-05-16,Tuesday,Local,3,1,46,Phone,1,1,Medium,71918.0,Silver,22780.0,4470.0,1500,1742.0,42,13,N
CLM2724,50,F,0,77,137282.0,1,1,Own,87665,2023-10-18,Wednesday,Highway,3,0,65,Online,0,11,Large,34402.0,White,42527.0,19910.0,2000,2248.0,94,9,N
CLM2725,35,M,0,19,117681.0,1,1,Rent,40027,2023-04-25,Tuesday,Highway,1,0,71,Broker,0,2,Compact,53777.0,Black,20146.0,6318.0,2000,1314.0,30,7,N
CLM2726,21,M,0,12,125623.0,0,0,Rent,13573,2023-05-21,Sunday,Highway,1,0,11,Online,1,4,Large,10060.0,Black,46610.0,14558.0,2000,2993.0,86,12,Y
CLM2727,29,F,0,2,143591.0,1,1,Rent,45744,2023-03-24,Friday,Parking Lot,3,1,67,Broker,0,13,Medium,55294.0,Silver,47172.0,15563.0,1000,2108.0,26,0,N
CLM2728,34,F,0,69,69851.0,1,0,Rent,52861,2022-05-11,Wednesday,Highway,4,1,24,Phone,1,4,Medium,46472.0,White,36455.0,4377.0,2000,2465.0,48,6,Y
CLM2729,57,M,0,12,82391.0,1,0,Own,12221,2022-02-14,Monday,Local,4,1,26,Online,0,8,Large,28612.0,Red,13530.0,5142.0,2000,2119.0,20,7,N
CLM2730,56,F,1,34,86345.0,1,0,Rent,62878,2023-03-28,Tuesday,Parking Lot,0,0,31,Phone,0,10,Large,5036.0,Red,33402.0,19641.0,1500,2581.0,71,11,N
CLM2731,70,M,1,13,100573.0,0,1,Rent,29039,2023-12-07,Thursday,Parking Lot,5,1,47,Broker,1,7,Large,37919.0,Blue,48025.0,10457.0,1000,1099.0,43,0,Y
CLM2732,72,M,1,35,40846.0,0,1,Own,39152,2023-08-05,Saturday,Highway,3,0,50,Broker,0,3,Large,31188.0,White,46000.0,7014.0,500,1539.0,82,1,N
CLM2733,60,M,0,33,26406.0,0,1,Own,72678,2023-07-12,Wednesday,Parking Lot,4,1,17,Online,0,6,Medium,77681.0,White,39695.0,18192.0,1500,2529.0,54,8,N
CLM2734,39,M,1,75,62585.0,1,0,Own,44638,2022-06-15,Wednesday,Local,0,1,48,Broker,1,0,Medium,43221.0,White,35595.0,15480.0,1500,1967.0,62,6,N
CLM2735,78,M,0,66,36088.0,1,1,Rent,41001,2023-11-06,Monday,Local,0,0,78,Phone,0,14,Large,9739.0,Blue,31158.0,11113.0,500,1716.0,22,10,N
CLM2736,54,M,0,91,29906.0,1,1,Rent,33814,2023-10-10,Tuesday,Highway,5,1,50,Phone,1,2,Large,61153.0,White,31571.0,12226.0,2000,508.0,46,5,N
CLM2737,24,F,1,12,72169.0,0,1,Own,82928,2023-11-21,Tuesday,Local,2,0,40,Broker,1,12,Compact,16766.0,Blue,23711.0,8533.0,1500,1823.0,50,10,N
CLM2738,23,F,1,19,25778.0,1,1,Own,45059,2023-07-17,Monday,Parking Lot,1,0,2,Online,0,13,Compact,65661.0,White,44352.0,14556.0,1500,2084.0,28,5,N
CLM2739,58,F,0,37,89222.0,0,0,Rent,11642,2023-01-17,Tuesday,Highway,1,0,9,Online,0,5,Medium,55375.0,Blue,33078.0,18126.0,2000,946.0,92,5,N
CLM2740,50,F,1,16,60326.0,0,1,Rent,88807,2023-08-25,Friday,Local,1,1,9,Online,1,14,Medium,13250.0,Silver,42418.0,19123.0,2000,1288.0,79,4,Y
CLM2741,60,M,1,86,109579.0,1,1,Rent,12976,2022-09-16,Friday,Parking Lot,3,0,86,Online,0,10,Medium,27623.0,White,24806.0,5662.0,1000,1771.0,62,5,Y
CLM2742,45,M,0,76,46507.0,1,1,Own,20687,2022-09-04,Sunday,Highway,1,1,58,Online,0,4,Medium,49291.0,Blue,49296.0,21198.0,2000,2122.0,13,6,N
CLM2743,66,M,1,73,25361.0,0,1,Rent,90174,2022-06-14,Tuesday,Local,1,1,47,Broker,1,12,Compact,15916.0,Red,10509.0,2246.0,2000,2215.0,40,10,N
CLM2744,19,M,1,36,106700.0,0,0,Own,22410,2022-02-04,Friday,Parking Lot,1,0,91,Online,0,7,Compact,70951.0,Blue,34475.0,15208.0,1500,846.0,37,11,N
CLM2745,21,F,0,24,121261.0,0,0,Rent,66068,2023-12-07,Thursday,Parking Lot,5,0,23,Phone,1,1,Medium,7583.0,White,26628.0,8248.0,500,2158.0,4,0,Y
CLM2746,59,M,0,33,109851.0,1,1,Own,44482,2022-05-05,Thursday,Local,3,1,19,Broker,1,4,Large,39754.0,Blue,37312.0,3770.0,1000,1954.0,75,10,N
CLM2747,57,M,1,78,106934.0,0,1,Own,42691,2023-05-31,Wednesday,Parking Lot,4,1,41,Online,0,4,Medium,8883.0,Silver,32712.0,3687.0,1000,1565.0,29,4,N
CLM2748,49,M,1,45,141910.0,0,0,Own,85652,2023-03-06,Monday,Parking Lot,3,0,44,Online,0,4,Compact,73324.0,Black,33149.0,3441.0,1000,2040.0,63,12,N
CLM2749,69,F,1,66,59974.0,0,1,Rent,52448,2023-02-15,Wednesday,Highway,3,0,53,Online,1,14,Compact,54934.0,Blue,32668.0,10583.0,500,1081.0,92,3,N
CLM2750,34,F,0,35,102299.0,0,0,Rent,54933,2022-12-21,Wednesday,Local,1,0,7,Broker,1,14,Compact,8774.0,Red,30018.0,16648.0,1000,2606.0,10,6,N
CLM2751,29,F,0,80,87117.0,1,1,Own,89602,2023-11-03,Friday,Local,2,1,89,Broker,1,13,Compact,27129.0,Black,31845.0,17894.0,1500,1464.0,61,5,N
CLM2752,72,F,0,2,86764.0,0,1,Own,62930,2023-05-13,Saturday,Parking Lot,0,0,15,Online,0,4,Medium,47124.0,Silver,32339.0,13927.0,1500,799.0,83,11,N
CLM2753,37,F,0,19,52693.0,1,1,Rent,79231,2022-11-12,Saturday,Parking Lot,3,0,74,Broker,1,5,Large,60283.0,Red,21001.0,6571.0,1000,2201.0,12,6,N
CLM2754,56,F,0,78,146378.0,1,1,Own,39543,2022-04-01,Friday,Highway,2,1,30,Phone,0,1,Large,34044.0,Blue,14137.0,6668.0,500,1821.0,31,12,N
CLM2755,31,M,0,15,89105.0,1,1,Own,36012,2022-07-28,Thursday,Local,1,0,49,Broker,1,14,Medium,49388.0,Red,34224.0,19323.0,2000,2362.0,11,13,Y
CLM2756,20,M,1,9,65788.0,0,1,Own,38401,2023-04-30,Sunday,Parking Lot,3,0,42,Phone,1,8,Large,38135.0,White,23585.0,13114.0,2000,2595.0,50,0,N
CLM2757,50,M,0,79,24507.0,0,1,Rent,38854,2023-02-21,Tuesday,Parking Lot,3,0,14,Phone,1,12,Large,45185.0,Silver,26072.0,11373.0,500,2351.0,59,12,Y
CLM2758,57,F,0,32,83560.0,0,0,Own,74213,2023-06-07,Wednesday,Highway,0,1,96,Broker,0,13,Large,37970.0,Black,33998.0,5603.0,2000,2827.0,41,0,N
CLM2759,63,F,0,37,65321.0,1,0,Own,57350,2022-03-19,Saturday,Local,3,1,85,Online,1,12,Large,49963.0,White,6691.0,2156.0,1000,753.0,8,6,N
CLM2760,75,F,0,82,23413.0,0,1,Own,17085,2022-10-17,Monday,Local,3,1,71,Phone,1,5,Medium,12386.0,Blue,27337.0,3004.0,500,1400.0,17,7,N
CLM2761,40,M,0,84,149549.0,1,1,Rent,57369,2022-10-14,Friday,Local,4,1,21,Broker,0,4,Large,29486.0,Blue,23409.0,4415.0,2000,2902.0,77,13,N
CLM2762,52,M,1,69,54486.0,0,1,Rent,98436,2022-07-15,Friday,Highway,5,0,46,Online,1,5,Medium,24318.0,Blue,39685.0,4404.0,500,607.0,39,2,N
CLM2763,32,M,1,84,99837.0,1,0,Own,37039,2022-10-12,Wednesday,Local,5,0,89,Online,0,10,Medium,33443.0,Red,4972.0,2663.0,1000,1891.0,54,8,Y
CLM2764,60,F,1,90,75881.0,1,0,Own,34732,2022-09-23,Friday,Highway,5,1,79,Phone,1,8,Large,64115.0,White,6153.0,2162.0,1500,1655.0,44,1,N
CLM2765,83,M,0,59,26971.0,0,0,Own,66577,2022-10-19,Wednesday,Local,5,0,59,Online,1,6,Compact,60155.0,Black,12108.0,6748.0,1000,1828.0,88,9,Y
CLM2766,58,F,0,79,35993.0,1,1,Own,70403,2022-08-24,Wednesday,Highway,3,1,52,Broker,0,4,Compact,32100.0,White,25086.0,10365.0,500,1776.0,58,8,N
CLM2767,50,F,1,10,38050.0,1,0,Own,29784,2023-01-07,Saturday,Local,0,1,87,Broker,0,6,Compact,76587.0,Red,32576.0,17624.0,1500,2473.0,90,2,N
CLM2768,20,M,0,93,90357.0,0,1,Rent,18338,2023-11-24,Friday,Highway,5,0,79,Broker,1,7,Medium,53100.0,Blue,10502.0,3990.0,1500,1763.0,34,11,Y
CLM2769,23,M,0,28,84262.0,0,1,Rent,16704,2023-12-13,Wednesday,Highway,3,1,32,Broker,1,8,Large,51323.0,Blue,24926.0,13385.0,2000,1545.0,47,12,N
CLM2770,47,M,0,3,149678.0,0,1,Own,92990,2022-01-27,Thursday,Local,2,1,84,Broker,0,12,Large,74558.0,White,42104.0,16432.0,1500,1300.0,78,4,N
CLM2771,50,M,0,8,113601.0,1,0,Own,63574,2023-01-26,Thursday,Parking Lot,0,0,99,Broker,0,6,Large,8846.0,Red,15481.0,8786.0,2000,2524.0,78,7,N
CLM2772,38,M,1,58,124794.0,0,0,Rent,33853,2022-12-13,Tuesday,Highway,4,0,41,Online,1,5,Large,44899.0,Black,25681.0,15157.0,500,761.0,74,13,Y
CLM2773,24,M,0,30,73537.0,0,1,Own,54294,2022-11-10,Thursday,Local,4,1,30,Online,0,8,Compact,46004.0,Blue,22294.0,5421.0,1500,699.0,73,8,N
CLM2774,47,M,1,63,145510.0,0,0,Rent,33184,2022-12-25,Sunday,Local,5,1,4,Online,1,0,Compact,40175.0,White,4791.0,1639.0,500,2912.0,72,7,N
CLM2775,32,F,0,99,58199.0,0,1,Own,42187,2022-10-10,Monday,Highway,1,1,73,Broker,1,4,Compact,6420.0,Black,48440.0,14492.0,500,1391.0,79,13,N
CLM2776,54,F,0,31,110844.0,0,0,Own,95398,2022-06-11,Saturday,Highway,4,1,8,Online,0,1,Medium,13323.0,Blue,2857.0,878.0,2000,1742.0,33,8,N
